Sno,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,
10911,3506055,No,0,30,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,Noida,34,2,
10918,3506184,Yes,7,0,E1,108.33,108.33,0,No,No,Male,Direct,5,Bangalore,34,1,
10919,3506208,Yes,41,30,E2,20,6.67,-11.11,No,No,Male,Employee Referral,7,Noida,34,5,
10923,3506260,No,1,0,E1,33.33,0,-25,No,No,Male,Direct,3,Chennai,34,2,
10926,3506338,Yes,13,30,E2,31.25,34.38,2.38,No,No,Male,Employee Referral,3,Noida,34,2,
10927,3506342,No,7,0,E1,57.89,44.74,-8.33,No,Yes,Male,Agency,2,Chennai,34,1,
10928,3506392,No,11,30,E1,47.06,52.94,4,No,Yes,Male,Agency,4,Chennai,34,1,
10929,3506424,No,2,0,E1,81.82,87.88,3.33,Yes,No,Male,Direct,4,Noida,34,7,
10931,3506541,Yes,11,0,E1,50,-2.5,-35,No,No,Male,Agency,1,Noida,34,2,
10933,3506565,No,4,30,E1,42.86,42.86,0,No,No,Male,Direct,2,Chennai,34,1,
10934,3506571,No,6,45,E1,31.58,31.58,0,No,No,Male,Direct,3,Chennai,34,1,
10935,3506582,No,6,30,E1,107.47,76.35,-15,No,No,Male,Direct,2,Chennai,34,1,
10937,3506608,No,6,45,E1,177.78,177.78,0,No,No,Male,Direct,3,Chennai,34,1,
10939,3506643,Yes,12,30,E1,30,42.86,9.89,No,Yes,Female,Direct,3,Chennai,34,6,
10940,3506660,No,4,30,E1,42.11,52.63,7.41,No,Yes,Male,Agency,3,Noida,34,6,
10941,3506678,Yes,39,60,E1,-7.69,-7.69,0,No,No,Male,Agency,3,Noida,34,6,
10943,3506764,Yes,8,90,E2,69.81,36.79,-19.44,No,No,Male,Agency,7,Chennai,34,2,
10944,3507356,Yes,29,30,E2,37.5,37.5,0,No,No,Male,Employee Referral,9,Chennai,34,6,
10947,3510881,No,3,30,E2,39.53,51.16,8.33,No,Yes,Male,Agency,4,Chennai,34,2,
10949,3510932,Yes,31,30,E1,131.48,62.04,-30,No,Yes,Male,Direct,2,Chennai,34,1,
10951,3511007,No,10,30,E1,65.71,57.14,-5.17,No,No,Male,Agency,3,Chennai,34,1,
10952,3511039,Yes,7,30,E1,42.86,60.71,12.5,No,No,Female,Agency,2,Chennai,34,1,
10953,3511052,Yes,19,0,E1,66.67,66.67,0,No,No,Female,Agency,2,Chennai,34,1,
10954,3511165,No,3,45,E1,11.11,-1.11,-11,No,No,Male,Agency,2,Chennai,34,1,
10956,3511222,No,1,30,E1,100,100,0,No,No,Male,Agency,2,Chennai,34,4,
10957,3511274,No,1,30,E1,50,25,-16.67,No,No,Male,Agency,1,Noida,34,2,
10958,3511327,Yes,1,30,E1,25,-25,-40,No,No,Male,Direct,2,Chennai,34,2,
10959,3511350,Yes,5,30,E2,30.77,26.92,-2.94,Yes,Yes,Male,Direct,4,Bangalore,34,7,
10960,3511385,Yes,10,30,E2,39.57,39.57,0,No,No,Male,Direct,5,Mumbai,34,4,
10961,3511425,Yes,23,30,E2,38.46,22.47,-11.55,No,No,Male,Direct,6,Bangalore,34,2,
10962,3511455,No,6,0,E1,5,10,4.76,No,No,Male,Employee Referral,2,Noida,34,5,
10963,3511484,Yes,1,30,E2,11.22,33.47,20,No,No,Male,Agency,7,Chennai,34,2,
10964,3511533,Yes,17,30,E2,27.25,3.39,-18.75,No,No,Male,Direct,6,Noida,34,1,
10966,3511549,No,2,30,E1,21.62,27.03,4.44,No,No,Male,Direct,3,Bangalore,34,4,
10967,3511553,No,2,0,E2,36.45,36.45,0,No,No,Female,Direct,7,Mumbai,34,4,
10971,3511637,No,8,30,E1,33.33,44.44,8.33,No,No,Female,Employee Referral,6,Noida,34,5,
10975,3511777,Yes,2,0,E2,56.9,60.92,2.56,Yes,No,Male,Direct,7,Chennai,34,7,
10977,3511952,Yes,7,0,E1,35.8,23.46,-9.09,Yes,No,Male,Direct,6,Chennai,34,1,
10978,3511954,No,1,0,E1,53.71,53.71,0,Yes,Yes,Male,Direct,3,Noida,34,7,
10979,3511972,No,8,60,E2,7.2,7.2,0,No,Yes,Male,Direct,10,Hyderabad,34,4,
10980,3512039,No,2,30,E1,50,83.33,22.22,No,No,Male,Direct,3,Bangalore,34,6,
10981,3512058,No,4,60,E2,17.65,7.84,-8.33,Yes,No,Male,Direct,14,Noida,34,2,
10984,3512195,Yes,34,30,E1,25.86,3.45,-17.81,No,Yes,Male,Direct,8,Noida,34,7,
10985,3512233,Yes,43,30,E1,52.78,25,-18.18,No,No,Male,Employee Referral,2,Chennai,34,1,
10987,3512476,Yes,45,60,E2,40,29.07,-7.81,No,No,Male,Direct,5,Noida,34,2,
10989,3512539,Yes,11,30,E1,93.55,61.29,-16.67,No,No,Male,Direct,3,Noida,34,1,
10990,3512584,Yes,28,30,E2,42.86,42.86,0,No,Yes,Male,Employee Referral,5,Chennai,34,2,
10992,3512613,Yes,29,30,E2,30,4,-20,Yes,No,Male,Direct,6,Chennai,34,6,
10997,3513100,No,3,0,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,Noida,34,2,
10998,3516384,No,0,0,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,Noida,34,2,
11003,3516640,No,5,0,E1,52.78,25,-18.18,Yes,No,Female,Agency,5,Hyderabad,34,7,
11004,3516650,Yes,35,30,E1,40,30,-7.14,No,No,Female,Direct,4,Noida,34,6,
11010,3516974,No,2,30,E1,33.33,16.67,-12.5,No,No,Male,Direct,6,Chennai,34,6,
11012,3517096,Yes,0,45,E2,36.36,36.36,0,Yes,No,Male,Employee Referral,6,Mumbai,34,2,
11013,3517098,Yes,6,30,E2,71.43,71.43,0,No,No,Male,Direct,6,Bangalore,34,1,
11014,3517103,No,8,30,E1,114.29,114.29,0,No,No,Male,Direct,4,Chennai,34,6,
11017,3517225,Yes,39,30,E2,38.46,38.46,0,Yes,No,Male,Direct,8,Hyderabad,34,7,
11019,3517315,No,3,0,E2,66.67,58.33,-5,No,No,Male,Employee Referral,5,Noida,34,2,
11021,3517448,No,0,30,E1,66.67,50,-10,No,No,Male,Direct,2,Mumbai,34,2,
11023,3517486,Yes,42,0,E2,30,50,15.38,No,No,Male,Direct,7,Kolkata,34,7,
11024,3517522,Yes,3,45,E2,33.33,40,5,No,No,Male,Direct,7,Kolkata,34,7,
11025,3517523,Yes,27,30,E2,66.67,66.67,0,Yes,No,Female,Direct,4,Bangalore,34,6,
11029,3518006,No,0,45,E2,48.15,48.15,0,No,No,Male,Employee Referral,3,Noida,34,2,
11030,3518137,No,0,0,E2,80,80,0,No,No,Male,Direct,4,Chennai,34,2,
11031,3523729,No,1,0,E2,57.14,39.29,-11.36,No,Yes,Female,Direct,7,Noida,34,7,
11032,3523929,Yes,0,0,E1,33.33,20,-10,No,No,Female,Direct,1,Noida,34,2,
11034,3523944,Yes,4,0,E1,50,-10,-40,No,No,Male,Direct,1,Noida,34,2,
11041,3524328,Yes,11,45,E2,44.16,32.15,-8.33,No,No,Male,Employee Referral,3,Noida,34,2,
11043,3524366,No,0,0,E1,38.1,38.1,0,No,Yes,Male,Employee Referral,4,Noida,34,7,
11044,3524433,No,6,0,E2,55.56,66.67,7.14,No,No,Male,Direct,6,Chennai,34,1,
11047,3524493,Yes,6,30,E1,25,-31.25,-45,No,Yes,Male,Direct,4,Chennai,34,8,
11048,3524500,Yes,9,0,E1,25,-12.5,-30,No,Yes,Male,Direct,5,Chennai,34,8,
11050,3524552,Yes,11,30,E1,72.73,104.55,18.42,No,No,Male,Direct,2,Mumbai,34,2,
11051,3524562,Yes,10,60,E1,58.45,25,-21.11,No,No,Male,Direct,2,Noida,34,1,
11052,3524610,No,3,30,E1,66.67,61.11,-3.33,No,No,Male,Direct,3,Bangalore,34,6,
11054,3524671,Yes,34,60,E3,21.43,28.57,5.88,No,No,Male,Direct,5,Noida,34,2,
11058,3524739,No,1,0,E1,46.67,33.33,-9.09,No,No,Male,Agency,1,Noida,34,2,
11059,3524745,Yes,7,30,E1,44.74,44.74,0,No,No,Male,Direct,3,Chennai,34,1,
11060,3524766,No,33,30,E2,38.1,37.14,-0.69,Yes,No,Male,Direct,6,Chennai,34,6,
11061,3524769,No,0,45,E1,105.88,105.88,0,No,No,Female,Direct,2,Chennai,34,1,
11062,3524771,No,11,0,E1,29.03,20.97,-6.25,No,No,Male,Employee Referral,3,Chennai,34,1,
11063,3524781,No,4,30,E1,33.33,33.33,0,No,Yes,Male,Direct,2,Noida,34,2,
11065,3524803,Yes,12,30,E2,0,7,7,No,No,Female,Direct,6,Mumbai,34,4,
11066,3524834,No,2,30,E1,33.33,33.34,0,No,No,Male,Direct,3,Chennai,34,2,
11067,3524843,Yes,24,60,E1,83.67,83.67,0,Yes,No,Male,Direct,2,Chennai,34,1,
11068,3524848,Yes,16,30,E1,178.57,42.86,-48.72,No,No,Male,Direct,1,Bangalore,34,1,
11070,3524979,Yes,10,60,E1,129.17,81.25,-20.91,Yes,No,Male,Direct,3,Chennai,34,1,
11071,3525111,No,24,30,E2,50,50,0,No,No,Female,Direct,4,Bangalore,34,2,
11072,3525245,Yes,17,30,E1,42.86,42.86,0,No,No,Male,Direct,4,Noida,34,2,
11073,3525306,No,29,30,E1,108.33,108.33,0,No,No,Male,Direct,2,Chennai,34,1,
11074,3526350,No,27,30,E2,66.67,91.67,15,No,No,Male,Employee Referral,6,Noida,34,2,
11075,3528857,No,0,0,E2,0,14.29,14.29,No,Yes,Female,Employee Referral,7,Chennai,34,1,
11076,3529261,Yes,3,30,E2,50,50,0,No,No,Female,Employee Referral,8,Noida,34,2,
11078,3529428,No,1,30,E1,33.33,20,-10,No,No,Female,Direct,1,Noida,34,2,
11079,3529443,Yes,12,0,E1,131.48,108.33,-10,No,No,Male,Direct,1,Bangalore,34,1,
11080,3529480,Yes,37,30,E1,38.46,53.85,11.11,No,No,Male,Employee Referral,3,Mumbai,34,2,
11081,3529489,No,0,30,E1,100,8,-46,No,No,Male,Employee Referral,1,Noida,34,2,
11083,3529604,Yes,24,45,E1,36.36,75.76,28.89,No,No,Male,Direct,3,Noida,34,6,
11085,3529704,Yes,10,45,E1,29.86,44.93,11.61,No,No,Male,Employee Referral,5,Bangalore,34,1,
11090,3529735,No,31,60,E2,30,29.17,-0.64,No,No,Male,Agency,6,Chennai,34,2,
11093,3529902,Yes,16,30,E3,28.29,44.76,12.84,No,No,Male,Employee Referral,7,Mumbai,34,2,
11095,3529927,Yes,34,60,E2,0,-2.17,-2.17,No,Yes,Male,Employee Referral,9,Chennai,34,1,
11098,3530033,Yes,7,0,E1,58.73,42.86,-10,No,Yes,Male,Direct,0,Bangalore,34,1,
11099,3530042,No,42,60,E2,65.38,53.85,-6.98,No,No,Male,Employee Referral,3,Noida,34,2,
11106,3530240,No,0,0,E1,19.05,2.86,-13.6,No,No,Male,Employee Referral,2,Noida,34,2,
11107,3530251,Yes,6,0,E1,66.67,83.33,10,No,No,Female,Direct,3,Noida,34,6,
11110,3530364,No,5,60,E1,26.83,26.83,0,No,No,Male,Direct,4,Chennai,34,1,
11112,3530434,No,2,30,E1,15.38,15.38,0,No,No,Female,Agency,4,Noida,34,3,
11114,3530461,No,2,30,E1,40,25,-10.71,No,No,Male,Direct,4,Chennai,34,6,
11115,3530471,Yes,4,0,E1,40,20,-14.29,No,No,Male,Direct,3,Chennai,34,6,
11116,3530476,No,14,0,E2,57.14,50,-4.55,No,No,Female,Employee Referral,10,Chennai,34,3,
11119,3530596,No,1,0,E1,75,75,0,No,No,Male,Employee Referral,4,Chennai,34,3,
11120,3530641,Yes,25,30,E2,25,17.79,-5.77,Yes,No,Male,Employee Referral,8,Bangalore,34,8,
11121,3530648,No,2,0,E2,42.86,53.57,7.5,No,No,Female,Employee Referral,3,Noida,34,2,
11122,3530857,Yes,20,0,E2,134.74,76.06,-25,No,No,Male,Employee Referral,12,Mumbai,34,2,
11124,3533612,Yes,35,30,E1,33.33,44,8,No,Yes,Male,Direct,4,Noida,34,7,
11129,3533962,No,8,60,E2,58.73,34.92,-15,No,No,Male,Employee Referral,6,Noida,34,5,
11130,3533998,Yes,5,0,E1,18.18,18.18,0,No,No,Female,Employee Referral,4,Bangalore,34,6,
11135,3534047,No,3,0,E2,1.75,1.75,0,No,No,Male,Direct,7,Noida,34,2,
11136,3534063,No,5,0,E1,46.67,44,-1.82,No,No,Female,Employee Referral,1,Noida,34,2,
11137,3534071,No,4,0,E1,46.67,76.36,20.25,No,No,Male,Employee Referral,2,Noida,34,2,
11138,3534154,No,3,30,E1,80,80,0,No,No,Male,Employee Referral,2,Noida,34,2,
11146,3536030,No,20,0,E2,66.67,133.33,40,No,No,Male,Employee Referral,7,Noida,34,2,
11147,3537308,Yes,36,30,E2,23.38,29.87,5.26,Yes,Yes,Male,Direct,8,Noida,34,7,
11148,3537336,Yes,3,30,E1,50,25,-16.67,No,No,Female,Agency,1,Chennai,34,2,
11149,3537383,No,3,30,E1,46.67,44,-1.82,No,Yes,Female,Agency,1,Noida,34,2,
11150,3537428,Yes,37,30,E1,25,20,-4,No,No,Male,Agency,1,Hyderabad,34,2,
11151,3537464,Yes,35,30,E1,33.33,5,-21.25,No,No,Male,Agency,4,Bangalore,34,1,
11153,3537510,Yes,34,30,E2,36.36,22.73,-10,No,No,Male,Agency,6,Bangalore,34,1,
11155,3537542,Yes,11,30,E1,22.22,26.67,3.64,No,No,Male,Agency,4,Bangalore,34,1,
11157,3537582,No,6,30,E1,30.95,30.95,0,No,No,Male,Agency,5,Bangalore,34,1,
11158,3537586,Yes,26,0,E1,36,36,0,No,No,Male,Agency,2,Chennai,34,1,
11161,3537648,Yes,7,0,E1,66.67,100,20,No,No,Male,Direct,3,Hyderabad,34,2,
11163,3537666,No,1,30,E1,44.74,26.32,-12.73,No,No,Female,Direct,4,Chennai,34,1,
11164,3537676,Yes,2,45,E1,20,30,8.33,No,No,Male,Agency,3,Chennai,34,1,
11166,3537696,No,1,30,E1,81.52,46.86,-19.09,No,Yes,Male,Agency,2,Chennai,34,1,
11167,3537703,No,2,30,E1,33.33,20,-10,No,No,Female,Direct,1,Noida,34,2,
11168,3537723,No,4,0,E1,0,28,28,No,No,Female,Agency,3,Chennai,34,1,
11171,3537764,No,8,30,E1,73.33,60,-7.69,Yes,No,Male,Agency,3,Pune,34,1,
11174,3537790,Yes,19,30,E2,5.26,2.63,-2.5,Yes,No,Female,Direct,7,Noida,34,1,
11176,3537793,No,17,30,E1,53.85,34.62,-12.5,No,No,Male,Direct,2,Noida,34,1,
11177,3537839,No,2,0,E2,9.41,4.12,-4.84,No,Yes,Male,Agency,6,Chennai,34,1,
11178,3537842,Yes,16,0,E2,17.53,37.12,16.67,Yes,Yes,Male,Employee Referral,6,Noida,34,7,
11179,3537851,Yes,22,30,E1,50,45,-3.33,No,No,Male,Direct,3,Hyderabad,34,8,
11181,3537953,No,9,30,E1,27.14,27.14,0,No,No,Male,Employee Referral,3,Bangalore,34,1,
11182,3537988,Yes,7,60,E1,52.78,61.11,5.45,Yes,No,Female,Direct,3,Bangalore,34,6,
11184,3538015,Yes,28,0,E1,33.33,50,12.5,No,Yes,Male,Direct,5,Hyderabad,34,8,
11185,3538021,Yes,21,60,E2,20,30,8.33,Yes,No,Male,Direct,7,Chennai,34,1,
11187,3538171,Yes,9,30,E1,40.38,48.08,5.48,No,No,Male,Agency,4,Chennai,34,6,
11188,3538180,Yes,31,30,E1,56,20,-23.08,No,No,Male,Agency,6,Chennai,34,6,
11189,3538184,No,3,0,E2,100,110,5,No,No,Male,Employee Referral,4,Chennai,34,2,
11190,3538193,No,30,30,E2,79.49,79.49,0,No,No,Male,Direct,2,Chennai,34,2,
11192,3538273,Yes,13,0,E2,25.18,25.18,0,No,No,Male,Employee Referral,7,Noida,34,7,
11194,3538356,Yes,20,30,E2,26.67,-13.33,-31.58,No,No,Male,Direct,5,Noida,34,2,
11197,3538374,Yes,25,30,E2,26.67,-20,-36.84,No,Yes,Male,Direct,5,Noida,34,2,
11201,3538567,No,6,30,E1,83.67,83.67,0,No,No,Male,Employee Referral,2,Chennai,34,1,
11202,3538596,Yes,4,30,E2,13.04,30.43,15.38,Yes,Yes,Male,Direct,8,Chennai,34,8,
11204,3538628,No,1,30,E1,25,-10,-28,No,No,Male,Direct,1,Chennai,34,2,
11205,3538635,No,6,30,E2,18.41,-12.37,-26,Yes,No,Male,Employee Referral,10,Bangalore,34,5,
11207,3538811,No,14,0,E2,17.57,17.57,0,No,No,Male,Employee Referral,5,Noida,34,2,
11209,3540194,Yes,28,60,E1,75.68,75.68,0,Yes,Yes,Male,Employee Referral,3,Noida,34,7,
11211,3544439,Yes,23,30,E2,77.78,33.33,-25,No,No,Male,Agency,5,Chennai,34,2,
11212,3544465,No,21,0,E2,20.06,4.52,-12.94,Yes,No,Male,Employee Referral,11,Bangalore,34,5,
11213,3544483,No,3,30,E1,22.22,55.56,27.27,No,Yes,Male,Employee Referral,4,Noida,34,7,
11217,3544726,Yes,1,30,E1,25,-10,-28,No,No,Male,Direct,1,Ahmedabad,34,2,
11220,3544822,No,3,30,E1,36,-20,-41.18,No,No,Male,Direct,1,Mumbai,34,2,
11221,3544845,No,1,30,E1,38.46,34.62,-2.78,No,No,Male,Direct,3,Kolkata,34,7,
11222,3544858,No,13,30,E1,67.08,42.86,-14.5,No,No,Male,Direct,4,Others,34,2,
11223,3544919,No,4,0,E1,25,30,4,No,No,Male,Direct,1,Chennai,34,2,
11225,3544926,No,15,45,E1,30,40,7.69,No,No,Male,Direct,4,Kolkata,34,7,
11226,3544963,No,4,0,E1,25,25,0,No,No,Female,Direct,1,Chennai,34,2,
11229,3545073,Yes,14,30,E1,27.91,27.91,0,No,Yes,Male,Employee Referral,4,Chennai,34,6,
11230,3545155,No,2,30,E1,57.14,64.29,4.55,No,No,Male,Agency,4,Chennai,34,1,
11231,3545160,Yes,5,60,E1,66.67,50,-10,No,No,Male,Agency,2,Chennai,34,1,
11233,3545274,No,28,30,E1,25,25,0,No,Yes,Male,Direct,2,Hyderabad,34,2,
11234,3545294,Yes,28,30,E1,64.71,52.94,-7.14,No,Yes,Male,Employee Referral,3,Bangalore,34,1,
11235,3545376,Yes,20,30,E1,19.05,23.81,4,Yes,No,Female,Direct,3,Noida,34,7,
11238,3545588,No,0,30,E1,53.85,38.46,-10,No,No,Male,Direct,3,Mumbai,34,2,
11241,3545746,No,27,30,E1,11.11,11.11,0,No,Yes,Female,Direct,2,Kolkata,34,7,
11243,3545999,Yes,5,45,E1,20,10,-8.33,No,No,Male,Direct,3,Chennai,34,8,
11244,3546090,Yes,11,30,E2,36.36,36.36,0,No,No,Male,Employee Referral,6,Chennai,34,2,
11247,3547515,No,1,0,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,Noida,34,2,
11249,3576106,Yes,39,30,E2,36.36,55.45,14,No,No,Male,Employee Referral,6,Hyderabad,34,6,
11252,3576681,No,24,45,E1,144.57,144.57,0,No,No,Male,Direct,3,Bangalore,34,4,
11254,3576784,No,2,30,E1,52.03,35.14,-11.11,No,Yes,Male,Agency,2,Chennai,34,1,
11258,3577070,No,8,30,E1,4.21,-6.21,-10,No,No,Female,Direct,2,Chennai,34,1,
11260,3577108,No,16,30,E1,44.44,-44.44,-61.54,No,No,Female,Direct,3,Mumbai,34,2,
11261,3577117,No,1,0,E2,44.44,-17.78,-43.08,No,No,Male,Employee Referral,3,Mumbai,34,2,
11263,3577122,Yes,7,30,E2,44.44,37.78,-4.62,No,No,Male,Direct,3,Mumbai,34,2,
11265,3577175,Yes,5,30,E2,19.05,19.05,0,No,No,Female,Direct,7,Hyderabad,34,4,
11266,3577229,Yes,40,30,E2,45.45,45.45,0,No,No,Female,Direct,6,Mumbai,34,4,
11268,3577320,Yes,40,45,E1,33.33,48.89,11.67,No,No,Male,Employee Referral,3,Chennai,34,6,
11270,3577361,No,18,30,E1,112.77,70.21,-20,No,No,Male,Direct,3,Chennai,34,1,
11271,3577383,Yes,3,0,E2,42.86,42.86,0,No,No,Female,Employee Referral,6,Bangalore,34,6,
11272,3577521,Yes,18,0,E1,55.56,33.33,-14.29,No,No,Male,Employee Referral,4,Noida,34,1,
11274,3577568,Yes,7,30,E1,50,56.25,4.17,No,No,Male,Agency,3,Bangalore,34,1,
11275,3577590,No,19,30,E1,11.11,11.11,0,No,Yes,Male,Employee Referral,2,Kolkata,34,7,
11277,3577701,No,25,30,E2,31.07,-5.34,-27.78,No,Yes,Male,Direct,6,Bangalore,34,7,
11278,3577724,No,1,0,E1,50,20,-20,No,No,Male,Agency,1,Chennai,34,2,
11281,3577947,No,0,0,E1,0,42.86,42.86,No,Yes,Female,Employee Referral,4,Chennai,34,1,
11282,3577965,Yes,3,30,E3,21.74,17.15,-3.77,Yes,No,Male,Agency,6,Noida,34,2,
11286,3578191,Yes,5,45,E1,44.44,37.78,-4.62,No,No,Male,Employee Referral,5,Noida,34,1,
11287,3578241,No,2,0,E1,46.67,66.67,13.64,No,No,Male,Employee Referral,2,Noida,34,2,
11299,3582300,Yes,11,0,E2,66.67,66.67,0,No,No,Male,Employee Referral,3,Noida,34,2,
11302,3582374,No,2,30,E1,191.67,122.22,-23.81,No,No,Male,Agency,2,Bangalore,34,1,
11306,3582561,No,12,30,E1,62.5,50,-7.69,No,Yes,Male,Direct,3,Noida,34,6,
11307,3582667,No,17,45,E1,11.25,11.25,0,No,No,Male,Direct,4,Noida,34,5,
11312,3582790,Yes,8,30,E1,41.18,38.82,-1.67,No,No,Male,Direct,3,Noida,34,1,
11317,3583012,No,21,30,E1,50,48.33,-1.11,No,No,Female,Direct,2,Noida,34,5,
11320,3583161,No,3,30,E1,33.33,33.33,0,No,No,Male,Direct,3,Hyderabad,34,6,
11323,3583258,No,3,30,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,Noida,34,2,
11326,3583384,No,0,30,E1,66.67,44,-13.6,No,No,Male,Employee Referral,1,Noida,34,2,
11327,3583453,No,2,0,E1,46.67,44,-1.82,No,No,Female,Employee Referral,1,Noida,34,2,
11331,3587325,Yes,7,30,E1,44.44,33.33,-7.69,No,Yes,Male,Employee Referral,3,Gurgaon,34,8,
11333,3587458,Yes,1,30,E2,-5.21,-5.21,0,No,No,Male,Employee Referral,8,Noida,34,1,
11337,3587530,No,1,0,E1,20,4,-13.33,No,No,Male,Direct,1,Gurgaon,34,2,
11339,3587594,No,1,30,E1,35.59,16.95,-13.75,No,Yes,Male,Agency,5,Chennai,34,1,
11345,3587779,No,5,60,E2,100,100,0,No,No,Male,Direct,4,Chennai,34,2,
11348,3587969,Yes,16,60,E1,33.33,-25,-43.75,No,No,Male,Direct,3,Hyderabad,34,8,
11349,3587975,Yes,37,30,E1,45.83,71.88,17.86,No,No,Male,Employee Referral,8,Mumbai,34,2,
11355,3588128,No,4,60,E1,31.73,31.73,0,Yes,No,Male,Direct,4,Noida,34,3,
11356,3588170,No,30,60,E1,52.78,52.78,0,No,No,Male,Direct,3,Bangalore,34,1,
11360,3588319,No,28,90,E1,26.05,26.05,0,No,No,Female,Employee Referral,2,Bangalore,34,1,
11361,3588405,Yes,28,30,E2,5.06,5.06,0,No,No,Male,Direct,10,Chennai,34,8,
11362,3588434,Yes,7,30,E2,57.14,35.71,-13.64,No,No,Male,Agency,5,Bangalore,34,1,
11363,3588489,No,5,30,E1,30,14.58,-11.86,No,Yes,Male,Direct,4,Kolkata,34,7,
11364,3588525,No,2,30,E2,12.5,12.5,0,No,Yes,Male,Direct,5,Noida,34,2,
11365,3588618,No,0,30,E2,121.99,63.93,-26.15,No,No,Male,Employee Referral,3,Chennai,34,2,
11366,3588635,Yes,42,0,E2,30,21.79,-6.31,No,No,Male,Direct,6,Hyderabad,34,8,
11367,3588645,Yes,28,30,E2,35,25,-7.41,No,No,Male,Direct,6,Hyderabad,34,8,
11369,3588738,Yes,14,30,E1,31.25,56.25,19.05,No,No,Male,Direct,4,Mumbai,34,2,
11371,3588799,Yes,13,60,E1,33.33,13.33,-15,No,No,Male,Direct,7,Mumbai,34,2,
11372,3588803,Yes,21,30,E1,36,20,-11.76,No,No,Male,Direct,4,Mumbai,34,2,
11373,3588807,No,2,30,E1,122.22,44.44,-35,No,No,Male,Direct,1,Cochin,34,2,
11374,3588811,No,4,30,E1,33.33,42.86,7.14,No,No,Male,Direct,3,Noida,34,2,
11375,3588826,Yes,16,30,E3,2.83,-12.6,-15,No,No,Male,Agency,11,Noida,34,1,
11376,3588834,No,23,30,E1,30.77,31.54,0.59,No,No,Male,Direct,5,Mumbai,34,2,
11379,3589150,Yes,11,90,E1,51.9,46.84,-3.33,Yes,No,Female,Employee Referral,3,Chennai,34,6,
11382,3592183,Yes,6,0,E1,42.86,42.86,0,No,No,Male,Direct,0,Noida,34,2,
11397,3594182,No,1,0,E1,66.67,20,-28,No,No,Male,Employee Referral,1,Noida,34,2,
11399,3599361,No,3,0,E1,50,45.83,-2.78,No,Yes,Male,Agency,3,Chennai,34,1,
11400,3599482,No,1,30,E1,50,30,-13.33,No,No,Male,Agency,1,Chennai,34,2,
11401,3599535,No,3,30,E1,40.63,40.63,0,No,No,Male,Agency,3,Bangalore,34,1,
11402,3599548,No,4,30,E1,42.86,39.29,-2.5,No,Yes,Male,Agency,2,Chennai,34,1,
11403,3599581,Yes,25,45,E1,54.32,29.63,-16,No,No,Male,Agency,2,Noida,34,1,
11404,3599611,No,4,30,E1,90.48,66.67,-12.5,No,No,Male,Agency,2,Bangalore,34,1,
11405,3599637,Yes,5,0,E1,25,47.92,18.33,No,Yes,Female,Agency,3,Chennai,34,1,
11407,3599675,No,3,30,E1,40,33.33,-4.76,No,Yes,Male,Agency,2,Chennai,34,1,
11408,3599704,Yes,1,30,E1,33.33,23.61,-7.29,No,Yes,Male,Agency,3,Chennai,34,1,
11409,3599714,No,4,0,E1,25,23.61,-1.11,No,Yes,Male,Agency,3,Chennai,34,1,
11410,3599722,No,0,0,E2,33.33,33.33,0,No,No,Male,Employee Referral,3,Noida,34,2,
11411,3599755,Yes,1,30,E1,50,65,10,No,No,Male,Agency,1,Chennai,34,2,
11412,3599763,No,1,0,E1,21.5,23.36,1.54,No,Yes,Male,Direct,3,Chennai,34,6,
11415,3599823,Yes,11,30,E1,25,45.83,16.67,No,No,Male,Agency,2,Noida,34,1,
11416,3599872,Yes,1,30,E1,38.89,73.61,25,No,No,Male,Agency,1,Noida,34,1,
11418,3599934,No,1,30,E1,30.43,13.04,-13.33,No,No,Male,Direct,1,Noida,34,2,
11422,3600029,No,6,30,E1,33.93,28.57,-4,No,Yes,Male,Agency,2,Chennai,34,1,
11424,3600044,No,7,30,E1,108.7,69.57,-18.75,No,No,Male,Agency,2,Bangalore,34,1,
11431,3600157,No,5,0,E1,27.78,27.78,0,No,Yes,Male,Agency,4,Chennai,34,1,
11432,3600159,Yes,31,30,E1,76.47,70.59,-3.33,No,No,Male,Direct,3,Bangalore,34,4,
11433,3600169,Yes,0,30,E1,50,42.86,-4.76,No,Yes,Male,Agency,2,Chennai,34,1,
11434,3600182,No,12,30,E1,61.54,53.85,-4.76,No,No,Male,Agency,2,Bangalore,34,1,
11435,3600207,Yes,25,30,E1,66.67,66.67,0,No,Yes,Male,Agency,2,Chennai,34,1,
11436,3600277,No,4,30,E1,44.23,44.23,0,No,No,Male,Agency,3,Bangalore,34,1,
11438,3600360,No,3,0,E1,50,37.5,-8.33,No,No,Female,Direct,3,Chennai,34,2,
11443,3600420,No,3,30,E2,91.67,57.09,-18.04,No,Yes,Male,Agency,2,Gurgaon,34,2,
