,Sno,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,Status,LOB
7561,9796,3379489,Yes,8,60,E2,37.1,69.35,23.53,No,Yes,Male,Direct,6,Chennai,34.0,1,Joined,ERS
7562,9797,3379551,No,2,30,E1,36.84,47.37,7.69,No,No,Male,Direct,3,Chennai,34.0,6,Joined,ETS
7563,9799,3379570,Yes,57,30,E1,36.0,32.0,-2.94,No,Yes,Male,Agency,4,Chennai,34.0,1,Joined,ERS
7564,9800,3379617,Yes,1,60,E1,60.71,42.86,-11.11,No,No,Male,Direct,3,Gurgaon,34.0,1,Joined,ERS
7565,9801,3379636,Yes,60,30,E1,28.57,25.0,-2.78,No,No,Female,Direct,2,Chennai,34.0,5,Joined,CSMP
7566,9804,3379647,No,11,30,E2,36.0,50.0,10.29,No,Yes,Male,Direct,2,Kolkata,34.0,2,Joined,INFRA
7567,9808,3379706,Yes,41,30,E1,50.0,30.0,-13.33,No,No,Male,Direct,2,Bangalore,34.0,2,Joined,INFRA
7568,9809,3379717,Yes,4,30,E1,56.25,43.23,-8.33,No,No,Male,Agency,4,Noida,34.0,5,Not Joined,CSMP
7569,9810,3379728,No,5,60,E1,64.36,53.98,-6.32,No,Yes,Female,Agency,3,Noida,34.0,5,Joined,CSMP
7570,9811,3379729,Yes,32,0,E1,50.0,68.0,12.0,No,No,Male,Direct,1,Chennai,34.0,2,Joined,INFRA
7571,9812,3379731,Yes,13,0,E2,33.33,50.0,12.5,No,No,Male,Direct,3,Chennai,34.0,2,Joined,INFRA
7572,9813,3379733,Yes,6,30,E1,62.79,39.53,-14.29,No,Yes,Male,Agency,4,Noida,34.0,5,Joined,CSMP
7573,9814,3379738,No,1,30,E1,50.0,68.4,12.27,No,No,Male,Direct,3,Chennai,34.0,2,Not Joined,INFRA
7574,9815,3379751,Yes,74,60,E2,45.63,35.92,-6.67,No,No,Male,Direct,4,Gurgaon,34.0,2,Joined,INFRA
7575,9816,3379784,No,15,0,E1,40.19,38.63,-1.11,No,Yes,Male,Direct,4,Chennai,34.0,5,Joined,CSMP
7576,9817,3379803,Yes,8,45,E1,66.67,57.5,-5.5,Yes,No,Male,Direct,3,Hyderabad,34.0,6,Joined,ETS
7577,9818,3379818,No,11,30,E1,66.67,44.0,-13.6,No,No,Male,Employee Referral,2,Noida,34.0,2,Joined,INFRA
7578,9819,3379829,Yes,32,30,E2,22.22,-11.11,-27.27,No,No,Male,Direct,3,Bangalore,34.0,2,Joined,INFRA
7579,9820,3379847,Yes,5,60,E1,50.12,33.95,-10.77,No,No,Male,Agency,3,Chennai,34.0,1,Joined,ERS
7580,9821,3379850,No,1,0,E1,8.7,-6.09,-13.6,No,No,Male,Agency,2,Noida,34.0,2,Joined,INFRA
7581,9822,3379859,Yes,46,30,E1,122.22,122.22,0.0,No,No,Male,Agency,2,Chennai,34.0,1,Joined,ERS
7582,9823,3379868,No,0,30,E1,50.0,50.0,0.0,No,No,Male,Direct,4,Bangalore,34.0,2,Joined,INFRA
7583,9824,3379871,No,3,30,E1,52.78,34.72,-11.82,No,No,Female,Direct,2,Mumbai,34.0,4,Not Joined,BFSI
7584,9825,3379906,Yes,46,30,E1,50.0,100.0,33.33,No,No,Male,Agency,3,Bangalore,34.0,2,Joined,INFRA
7585,9826,3379925,Yes,38,60,E2,55.17,55.17,0.0,Yes,Yes,Male,Employee Referral,6,Hyderabad,34.0,8,Joined,EAS
7586,9827,3379934,Yes,46,30,E1,103.88,103.88,0.0,No,No,Male,Agency,3,Chennai,34.0,1,Joined,ERS
7587,9829,3380007,No,3,30,E1,50.0,100.0,33.33,No,No,Male,Agency,2,Bangalore,34.0,2,Not Joined,INFRA
7588,9831,3380028,No,25,60,E1,49.25,32.84,-11.0,No,No,Male,Agency,3,Noida,34.0,5,Not Joined,CSMP
7589,9832,3380034,Yes,10,30,E1,100.0,66.67,-16.67,No,No,Female,Direct,2,Chennai,34.0,1,Joined,ERS
7590,9834,3380047,No,4,60,E1,55.37,41.24,-9.09,No,Yes,Male,Agency,3,Noida,34.0,5,Joined,CSMP
7591,9835,3380062,Yes,4,60,E1,25.0,8.33,-13.33,No,Yes,Female,Agency,4,Noida,34.0,5,Joined,CSMP
7592,9836,3380068,No,34,30,E1,30.43,28.99,-1.11,No,No,Male,Agency,2,Noida,34.0,5,Not Joined,CSMP
7593,9837,3380092,Yes,81,60,E1,32.08,32.08,0.0,No,Yes,Male,Direct,4,Chennai,34.0,8,Joined,EAS
7594,9838,3380099,Yes,24,0,E1,50.94,50.94,0.0,No,No,Female,Direct,4,Chennai,34.0,1,Joined,ERS
7595,9839,3380106,No,37,30,E2,40.0,49.42,6.73,No,No,Male,Direct,4,Bangalore,34.0,2,Not Joined,INFRA
7596,9840,3380109,Yes,29,30,E1,50.0,100.0,33.33,No,No,Male,Direct,4,Bangalore,34.0,2,Joined,INFRA
7597,9841,3380113,No,4,30,E1,63.04,61.23,-1.11,No,Yes,Male,Direct,4,Noida,34.0,5,Joined,CSMP
7598,9842,3380119,Yes,50,30,E1,189.86,189.86,0.0,No,Yes,Male,Direct,3,Noida,34.0,5,Joined,CSMP
7599,9843,3380123,Yes,11,30,E1,50.0,50.0,0.0,No,Yes,Male,Agency,1,Bangalore,34.0,2,Joined,INFRA
7600,9844,3380152,No,32,30,E1,52.78,73.61,13.64,No,Yes,Male,Direct,3,Chennai,34.0,1,Joined,ERS
7601,9845,3380154,No,2,0,E1,50.0,50.0,0.0,No,Yes,Male,Agency,3,Bangalore,34.0,2,Joined,INFRA
7602,9846,3380162,No,1,0,E1,16.67,-10.0,-22.86,No,No,Female,Direct,1,Noida,34.0,2,Joined,INFRA
7603,9847,3380191,No,2,0,E1,50.0,15.0,-23.33,No,No,Male,Agency,2,Bangalore,34.0,2,Not Joined,INFRA
7604,9849,3380199,No,4,30,E1,50.0,50.0,0.0,No,No,Male,Agency,3,Bangalore,34.0,2,Not Joined,INFRA
7605,9850,3380209,No,2,30,E1,38.89,24.07,-10.67,No,Yes,Male,Direct,4,Bangalore,34.0,6,Joined,ETS
7606,9851,3380219,Yes,60,60,E1,50.0,30.0,-13.33,No,Yes,Male,Agency,2,Bangalore,34.0,2,Joined,INFRA
7607,9852,3380224,Yes,59,45,E1,50.0,80.0,20.0,No,Yes,Male,Agency,2,Bangalore,34.0,2,Joined,INFRA
7608,9853,3380226,No,2,0,E1,50.0,60.0,6.67,No,Yes,Female,Agency,3,Bangalore,34.0,2,Joined,INFRA
7609,9854,3380228,Yes,41,90,E1,35.14,56.76,16.0,No,No,Female,Direct,2,Chennai,34.0,6,Joined,ETS
7610,9855,3380230,Yes,26,30,E1,50.0,25.0,-16.67,No,Yes,Male,Agency,2,Bangalore,34.0,2,Joined,INFRA
7611,9856,3380234,Yes,11,30,E1,50.0,25.0,-16.67,No,Yes,Female,Agency,1,Bangalore,34.0,2,Joined,INFRA
7612,9857,3380239,No,21,30,E2,66.67,33.33,-20.0,No,Yes,Male,Agency,3,Chennai,34.0,2,Joined,INFRA
7613,9858,3380265,No,16,60,E1,61.76,70.59,5.45,No,No,Male,Direct,3,Chennai,34.0,6,Not Joined,ETS
7614,9859,3380278,Yes,26,30,E1,66.67,66.67,0.0,No,No,Female,Direct,1,Chennai,34.0,2,Joined,INFRA
7615,9860,3380307,Yes,0,60,E1,69.49,69.49,0.0,No,Yes,Male,Employee Referral,3,Chennai,34.0,8,Joined,EAS
7616,9861,3380529,No,10,30,E1,28.57,27.14,-1.11,No,Yes,Female,Employee Referral,2,Chennai,34.0,4,Joined,BFSI
7617,9864,3381914,No,13,0,E1,39.13,39.13,0.0,No,No,Male,Agency,3,Bangalore,34.0,1,Joined,ERS
7618,9866,3381924,No,1,0,E1,39.13,95.65,40.63,No,No,Male,Agency,3,Bangalore,34.0,1,Joined,ERS
7619,9868,3381939,No,16,30,E1,55.56,44.44,-7.14,No,No,Male,Direct,5,Hyderabad,34.0,5,Joined,CSMP
7620,9869,3381941,No,13,30,E2,57.02,32.23,-15.79,No,No,Male,Direct,5,Bangalore,34.0,5,Joined,CSMP
7621,9870,3381946,Yes,49,90,E1,35.43,33.86,-1.16,No,No,Male,Direct,6,Hyderabad,34.0,7,Joined,AXON
7622,9871,3381953,No,1,0,E1,60.0,87.0,16.88,No,No,Male,Employee Referral,2,Noida,34.0,2,Joined,INFRA
7623,9872,3381961,No,12,30,E1,0.0,0.0,0.0,Yes,No,Male,Agency,5,Chennai,34.0,1,Not Joined,ERS
7624,9873,3381975,No,1,30,E1,53.85,53.85,0.0,No,No,Male,Agency,3,Chennai,34.0,1,Joined,ERS
7625,9874,3381978,Yes,7,45,E1,50.0,8.0,-28.0,No,No,Female,Employee Referral,1,Noida,34.0,2,Joined,INFRA
7626,9875,3381986,No,32,30,E1,21.43,42.86,17.65,No,No,Male,Agency,2,Chennai,34.0,1,Joined,ERS
7627,9876,3381987,Yes,47,30,E1,38.89,33.33,-4.0,No,No,Female,Direct,5,Hyderabad,34.0,7,Joined,AXON
7628,9877,3381999,Yes,11,60,E2,73.59,55.79,-10.26,No,No,Male,Agency,8,Chennai,34.0,1,Not Joined,ERS
7629,9878,3382007,Yes,8,30,E1,65.12,65.12,0.0,No,No,Male,Agency,2,Chennai,34.0,1,Joined,ERS
7630,9880,3382015,No,1,45,E1,35.93,35.93,0.0,No,No,Male,Agency,3,Chennai,34.0,1,Not Joined,ERS
7631,9881,3382016,No,3,90,E1,36.36,36.36,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7632,9882,3382017,Yes,60,60,E1,37.57,37.57,0.0,No,No,Female,Direct,3,Bangalore,34.0,4,Joined,BFSI
7633,9883,3382019,No,61,60,E1,44.93,44.93,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7634,9885,3382022,Yes,35,30,E1,18.42,18.42,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Not Joined,BFSI
7635,9886,3382023,Yes,39,30,E1,33.33,33.33,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7636,9887,3382024,Yes,32,30,E1,16.0,16.0,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7637,9888,3382025,Yes,37,30,E1,30.0,30.0,0.0,No,No,Female,Direct,3,Bangalore,34.0,4,Joined,BFSI
7638,9889,3382026,No,7,90,E1,20.0,20.0,0.0,No,No,Female,Employee Referral,3,Bangalore,34.0,4,Joined,BFSI
7639,9890,3382027,No,32,30,E1,34.29,34.29,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7640,9891,3382028,Yes,15,60,E1,59.46,59.46,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Not Joined,BFSI
7641,9892,3382031,No,29,30,E1,16.98,16.98,0.0,No,No,Female,Direct,3,Bangalore,34.0,4,Joined,BFSI
7642,9893,3382032,No,67,60,E1,44.44,33.33,-7.69,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7643,9894,3382033,No,35,30,E1,44.44,30.56,-9.62,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7644,9895,3382036,No,39,30,E1,40.63,40.63,0.0,No,No,Male,Direct,4,Bangalore,34.0,4,Joined,BFSI
7645,9896,3382038,No,39,30,E1,25.0,25.0,0.0,No,No,Male,Direct,4,Bangalore,34.0,4,Joined,BFSI
7646,9897,3382039,No,38,30,E1,13.64,13.64,0.0,No,No,Male,Direct,4,Bangalore,34.0,4,Joined,BFSI
7647,9898,3382040,Yes,67,60,E1,36.36,36.36,0.0,No,No,Male,Direct,4,Bangalore,34.0,4,Not Joined,BFSI
7648,9899,3382043,Yes,59,30,E1,30.0,30.0,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7649,9900,3382048,Yes,46,30,E1,15.79,15.79,0.0,No,No,Male,Direct,3,Noida,34.0,5,Joined,CSMP
7650,9901,3382061,No,5,90,E1,34.62,34.62,0.0,No,No,Female,Employee Referral,4,Chennai,34.0,1,Not Joined,ERS
7651,9902,3382094,Yes,68,60,E1,73.08,73.08,0.0,No,Yes,Male,Employee Referral,2,Chennai,34.0,1,Joined,ERS
7652,9904,3382112,No,36,30,E1,33.33,33.33,0.0,No,No,Male,Direct,3,Chennai,34.0,4,Joined,BFSI
7653,9905,3382114,No,51,90,E1,44.44,44.44,0.0,No,No,Male,Direct,3,Chennai,34.0,4,Joined,BFSI
7654,9906,3382116,No,10,30,E1,74.16,19.38,-31.45,No,No,Female,Direct,3,Chennai,34.0,4,Joined,BFSI
7655,9907,3382117,No,6,30,E1,30.43,30.43,0.0,No,No,Male,Direct,4,Chennai,34.0,4,Joined,BFSI
7656,9908,3382178,Yes,7,60,E1,50.0,48.33,-1.11,No,No,Male,Employee Referral,3,Chennai,34.0,1,Joined,ERS
7657,9910,3382279,No,35,30,E1,30.95,30.95,0.0,No,No,Male,Direct,4,Bangalore,34.0,4,Joined,BFSI
7658,9911,3382280,Yes,27,30,E1,18.18,18.18,0.0,No,No,Male,Direct,5,Bangalore,34.0,4,Joined,BFSI
7659,9912,3382287,No,1,30,E1,19.59,19.59,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Not Joined,BFSI
7660,9913,3382288,No,39,30,E1,18.42,18.42,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7661,9914,3382290,No,6,30,E1,19.05,7.14,-10.0,No,No,Female,Direct,3,Bangalore,34.0,4,Not Joined,BFSI
7662,9915,3382292,No,91,60,E1,46.07,46.07,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7663,9916,3382293,No,35,30,E1,10.0,10.0,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7664,9917,3382294,No,39,30,E1,18.42,18.42,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7665,9918,3382295,Yes,66,30,E1,23.32,23.32,0.0,No,No,Female,Direct,3,Bangalore,34.0,4,Joined,BFSI
7666,9919,3382297,No,2,30,E1,24.44,24.44,0.0,No,No,Male,Direct,4,Bangalore,34.0,4,Not Joined,BFSI
7667,9920,3382308,Yes,29,30,E1,47.37,52.63,3.57,No,No,Male,Direct,3,Noida,34.0,6,Joined,ETS
7668,9921,3382309,Yes,5,60,E2,33.33,20.83,-9.38,No,No,Male,Employee Referral,5,Noida,34.0,5,Not Joined,CSMP
7669,9922,3382314,No,20,30,E1,66.67,97.22,18.33,No,Yes,Male,Employee Referral,2,Chennai,34.0,1,Joined,ERS
7670,9923,3382374,No,4,30,E1,25.0,25.0,0.0,No,No,Male,Direct,2,Chennai,34.0,2,Not Joined,INFRA
7671,9925,3382409,Yes,11,30,E1,20.0,20.0,0.0,No,No,Female,Direct,3,Bangalore,34.0,2,Joined,INFRA
7672,9927,3382435,Yes,5,30,E1,28.57,26.19,-1.85,No,No,Male,Direct,3,Chennai,34.0,1,Joined,ERS
7673,9929,3382454,No,13,0,E1,33.33,76.67,32.5,No,No,Female,Employee Referral,5,Chennai,34.0,1,Joined,ERS
7674,9930,3382467,Yes,56,90,E2,23.08,25.38,1.88,No,No,Male,Direct,7,Noida,34.0,7,Joined,AXON
7675,9932,3382494,Yes,35,30,E1,14.29,14.29,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7676,9933,3382495,Yes,15,30,E1,33.33,22.22,-8.33,No,No,Male,Direct,3,Noida,34.0,5,Joined,CSMP
7677,9934,3382496,No,33,30,E1,30.56,25.0,-4.26,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7678,9935,3382497,No,38,30,E1,31.58,31.58,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7679,9936,3382499,Yes,35,30,E1,38.46,38.46,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7680,9937,3382500,Yes,41,30,E1,50.0,50.0,0.0,No,No,Female,Direct,3,Bangalore,34.0,4,Joined,BFSI
7681,9938,3382501,Yes,38,30,E1,25.0,25.0,0.0,No,No,Female,Direct,3,Bangalore,34.0,4,Joined,BFSI
7682,9940,3382503,No,34,30,E1,7.14,7.14,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7683,9941,3382504,No,42,45,E1,37.14,37.14,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7684,9942,3382507,Yes,33,30,E1,28.57,28.57,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7685,9944,3382510,No,23,30,E1,30.0,30.0,0.0,No,No,Female,Direct,3,Bangalore,34.0,4,Joined,BFSI
7686,9945,3382511,Yes,62,30,E1,28.57,28.57,0.0,No,No,Male,Direct,3,Bangalore,34.0,4,Joined,BFSI
7687,9946,3382512,Yes,32,30,E2,45.83,45.83,0.0,No,No,Female,Direct,7,Bangalore,34.0,4,Joined,BFSI
7688,9948,3382556,Yes,3,30,E1,62.16,91.89,18.33,No,Yes,Male,Employee Referral,2,Chennai,34.0,1,Joined,ERS
7689,9949,3382566,Yes,42,90,E2,66.67,58.33,-5.0,Yes,No,Male,Employee Referral,7,Chennai,34.0,6,Joined,ETS
7690,9952,3382598,Yes,4,30,E1,91.67,91.67,0.0,No,No,Female,Employee Referral,6,Chennai,34.0,1,Joined,ERS
7691,9953,3382606,Yes,83,90,E1,62.79,41.86,-12.86,No,No,Male,Direct,3,Noida,34.0,7,Not Joined,AXON
7692,9954,3382607,Yes,53,60,E2,36.0,36.0,0.0,No,No,Male,Direct,7,Noida,34.0,6,Joined,ETS
7693,9955,3382624,No,42,90,E2,33.76,37.58,2.86,No,Yes,Male,Direct,6,Noida,34.0,6,Joined,ETS
7694,9956,3382643,Yes,5,60,E2,33.33,33.33,0.0,No,No,Male,Agency,6,Pune,34.0,4,Not Joined,BFSI
7695,9957,3382646,No,3,0,E1,50.0,50.0,0.0,No,Yes,Male,Agency,2,Chennai,34.0,1,Joined,ERS
7696,9958,3382652,Yes,4,30,E3,125.0,83.33,-18.52,No,No,Male,Direct,7,Chennai,34.0,2,Joined,INFRA
7697,9960,3382670,Yes,12,30,E1,60.0,51.05,-5.59,No,No,Male,Direct,1,Noida,34.0,2,Joined,INFRA
7698,9961,3382682,Yes,54,60,E1,15.38,30.77,13.33,No,No,Male,Direct,4,Noida,34.0,6,Joined,ETS
7699,9963,3382702,Yes,7,0,E2,66.42,66.42,0.0,No,No,Male,Employee Referral,9,Chennai,34.0,1,Joined,ERS
7700,9964,3382715,No,59,60,E1,47.54,31.15,-11.11,Yes,No,Female,Direct,4,Noida,34.0,6,Joined,ETS
7701,9965,3382728,Yes,27,45,E1,27.27,9.09,-14.29,No,Yes,Male,Direct,3,Chennai,34.0,6,Joined,ETS
7702,9966,3382885,Yes,41,75,E1,66.67,68.33,1.0,No,No,Male,Direct,4,Chennai,34.0,5,Joined,CSMP
7703,9967,3382888,No,9,90,E2,53.33,33.33,-13.04,No,No,Male,Direct,7,Chennai,34.0,1,Not Joined,ERS
7704,9968,3382895,Yes,45,30,E2,53.85,46.15,-5.0,No,No,Male,Direct,6,Bangalore,34.0,1,Not Joined,ERS
7705,9970,3382943,Yes,6,30,E1,10.03,5.18,-4.41,No,Yes,Male,Direct,5,Bangalore,34.0,6,Joined,ETS
7706,9973,3382986,Yes,61,60,E1,97.74,97.74,0.0,No,No,Male,Direct,3,Bangalore,34.0,6,Joined,ETS
7707,9975,3383761,No,1,30,E1,38.46,23.08,-11.11,No,No,Male,Agency,3,Pune,34.0,1,Joined,ERS
7708,9977,3383909,Yes,40,30,E1,42.86,42.86,0.0,No,No,Male,Direct,3,Bangalore,34.0,6,Joined,ETS
7709,9978,3383911,Yes,29,60,E1,111.27,111.27,0.0,No,No,Male,Direct,3,Bangalore,34.0,6,Not Joined,ETS
7710,9980,3383938,Yes,64,60,E1,66.67,52.78,-8.33,No,No,Male,Direct,4,Bangalore,34.0,6,Joined,ETS
7711,9984,3384348,Yes,63,60,E2,27.52,30.87,2.63,Yes,Yes,Male,Employee Referral,6,Chennai,34.0,7,Joined,AXON
7712,9985,3384363,No,12,60,E1,36.99,36.99,0.0,No,Yes,Male,Employee Referral,3,Chennai,34.0,1,Joined,ERS
7713,9986,3384478,No,0,30,E2,30.32,35.11,3.67,No,Yes,Male,Agency,7,Noida,34.0,2,Joined,INFRA
7714,9987,3384654,No,7,0,E2,31.48,31.48,0.0,No,Yes,Male,Employee Referral,3,Chennai,34.0,2,Joined,INFRA
7715,9989,3384815,Yes,49,30,E1,23.81,23.81,0.0,No,No,Male,Direct,2,Noida,34.0,5,Joined,CSMP
7716,9990,3384828,No,10,60,E3,10.75,10.75,0.0,Yes,Yes,Male,Direct,16,Chennai,34.0,1,Joined,ERS
7717,9995,3385043,Yes,26,30,E1,50.0,8.0,-28.0,No,No,Male,Agency,1,Noida,34.0,2,Joined,INFRA
7718,9997,3385071,No,4,60,E2,52.94,32.94,-13.08,No,No,Female,Direct,6,Noida,34.0,2,Not Joined,INFRA
7719,9998,3385108,No,18,30,E1,66.67,33.34,-20.0,No,No,Male,Direct,4,Cochin,34.0,2,Joined,INFRA
7720,9999,3385113,No,44,45,E1,35.59,35.59,0.0,No,No,Male,Direct,3,Chennai,34.0,6,Not Joined,ETS
7721,10000,3385154,No,6,30,E1,42.86,42.86,0.0,No,No,Male,Direct,1,Noida,34.0,2,Joined,INFRA
7722,10004,3385388,Yes,6,30,E2,27.45,27.45,0.0,No,No,Male,Employee Referral,8,Chennai,34.0,2,Joined,INFRA
7723,10005,3385525,Yes,20,45,E1,133.33,133.33,0.0,No,Yes,Male,Employee Referral,2,Chennai,34.0,1,Joined,ERS
7724,10006,3385847,No,7,0,E2,42.86,42.86,0.0,No,No,Male,Employee Referral,6,Noida,34.0,2,Joined,INFRA
7725,10008,3386905,No,6,30,E1,100.0,97.22,-1.39,No,No,Female,Direct,2,Chennai,34.0,1,Joined,ERS
7726,10009,3387087,Yes,62,45,E1,42.86,42.86,0.0,No,No,Male,Direct,3,Noida,34.0,6,Joined,ETS
7727,10010,3387179,Yes,45,30,E1,36.36,-1.82,-28.0,No,No,Female,Direct,1,Noida,34.0,2,Joined,INFRA
7728,10011,3387321,Yes,67,60,E3,7.96,7.96,0.0,No,No,Male,Employee Referral,5,Noida,34.0,2,Joined,INFRA
7729,10012,3387400,Yes,45,60,E3,30.36,30.36,0.0,No,No,Male,Employee Referral,8,Noida,34.0,2,Joined,INFRA
7730,10015,3387616,Yes,57,60,E1,42.86,42.86,0.0,No,No,Male,Agency,4,Chennai,34.0,1,Joined,ERS
7731,10016,3387733,No,26,60,E2,31.25,35.0,2.86,Yes,No,Male,Direct,6,Noida,34.0,6,Joined,ETS
7732,10021,3387901,No,8,60,E2,50.0,25.0,-16.67,No,No,Male,Agency,6,Hyderabad,34.0,2,Not Joined,INFRA
7733,10025,3389704,Yes,26,0,E1,50.0,50.0,0.0,No,No,Male,Agency,1,Noida,34.0,2,Joined,INFRA
7734,10027,3390129,Yes,2,30,E1,55.56,53.33,-1.43,No,No,Female,Direct,3,Noida,34.0,1,Joined,ERS
7735,10028,3391380,Yes,43,30,E2,92.68,92.68,0.0,No,No,Male,Employee Referral,3,Mumbai,34.0,2,Joined,INFRA
7736,10030,3392792,No,18,45,E2,50.0,31.25,-12.5,No,No,Male,Agency,6,Chennai,34.0,1,Not Joined,ERS
7737,10031,3392804,Yes,7,60,E1,118.18,114.55,-1.67,No,No,Male,Agency,3,Chennai,34.0,1,Not Joined,ERS
7738,10033,3393127,No,1,0,E1,42.86,42.86,0.0,No,No,Male,Employee Referral,2,Others,34.0,2,Joined,INFRA
7739,10036,3393391,No,1,45,E1,81.82,127.27,25.0,No,Yes,Male,Direct,2,Noida,34.0,1,Joined,ERS
7740,10037,3393405,No,1,30,E1,81.82,93.18,6.25,No,No,Male,Direct,1,Noida,34.0,1,Not Joined,ERS
7741,10038,3393474,Yes,69,60,E2,40.0,20.0,-14.29,No,No,Male,Employee Referral,8,Chennai,34.0,1,Joined,ERS
7742,10039,3395666,Yes,2,0,E1,122.22,66.67,-25.0,No,No,Male,Direct,2,Chennai,34.0,1,Joined,ERS
7743,10041,3395836,Yes,3,30,E2,50.0,13.13,-24.58,No,No,Male,Employee Referral,7,Noida,34.0,1,Not Joined,ERS
7744,10042,3395854,Yes,22,60,E2,23.08,29.23,5.0,No,No,Male,Direct,5,Noida,34.0,2,Joined,INFRA
7745,10050,3398147,Yes,57,60,E3,39.78,29.03,-7.69,No,No,Male,Employee Referral,5,Noida,34.0,2,Joined,INFRA
7746,10053,3399383,No,30,90,E2,15.0,5.0,-8.7,No,No,Male,Direct,8,Chennai,34.0,6,Joined,ETS
7747,10054,3399400,Yes,11,30,E1,25.0,25.0,0.0,No,No,Male,Employee Referral,2,Chennai,34.0,2,Joined,INFRA
7748,10055,3399536,No,5,45,E1,73.08,65.38,-4.44,No,No,Male,Direct,3,Chennai,34.0,1,Not Joined,ERS
7749,10058,3399601,Yes,7,0,E2,25.0,1.25,-19.0,No,No,Female,Employee Referral,4,Chennai,34.0,1,Joined,ERS
7750,10059,3399609,No,3,30,E1,53.85,44.87,-5.83,Yes,Yes,Male,Agency,3,Noida,34.0,7,Joined,AXON
7751,10062,3399664,No,0,0,E2,42.86,24.29,-13.0,No,No,Male,Employee Referral,5,Gurgaon,34.0,2,Joined,INFRA
7752,10063,3399675,Yes,5,60,E1,90.48,58.73,-16.67,No,No,Male,Agency,3,Noida,34.0,1,Not Joined,ERS
7753,10064,3399678,Yes,11,0,E1,33.33,27.78,-4.17,No,No,Male,Agency,4,Mumbai,34.0,4,Not Joined,BFSI
7754,10065,3399848,No,13,60,E1,54.76,48.81,-3.85,No,No,Male,Agency,3,Mumbai,34.0,4,Joined,BFSI
7755,10066,3399854,Yes,70,60,E1,17.44,17.44,0.0,No,No,Male,Direct,6,Chennai,34.0,4,Joined,BFSI
7756,10068,3399943,No,2,30,E1,30.43,39.13,6.67,No,No,Male,Direct,1,Gurgaon,34.0,2,Not Joined,INFRA
7757,10069,3399964,Yes,19,30,E1,25.0,25.0,0.0,No,No,Male,Direct,3,Noida,34.0,2,Joined,INFRA
7758,10070,3399982,Yes,37,30,E1,35.71,50.0,10.53,No,No,Male,Direct,3,Chennai,34.0,2,Joined,INFRA
7759,10073,3400020,No,1,0,E2,25.0,25.0,0.0,No,No,Male,Employee Referral,7,Noida,34.0,2,Joined,INFRA
7760,10079,3400066,No,3,30,E1,42.86,30.95,-8.33,No,Yes,Male,Agency,4,Mumbai,34.0,4,Joined,BFSI
7761,10080,3400076,No,24,30,E1,37.5,25.0,-9.09,No,No,Male,Direct,2,Chennai,34.0,2,Joined,INFRA
7762,10085,3400190,Yes,24,30,E2,80.0,100.0,11.11,No,No,Male,Direct,3,Noida,34.0,2,Joined,INFRA
7763,10086,3400369,No,1,0,E1,2.56,2.56,0.0,No,No,Male,Direct,6,Chennai,34.0,6,Joined,ETS
7764,10087,3403491,No,12,30,E2,35.71,57.14,15.79,No,No,Male,Employee Referral,5,Bangalore,34.0,7,Joined,AXON
7765,10088,3403734,Yes,32,60,E3,31.25,22.47,-6.69,No,No,Male,Employee Referral,6,Noida,34.0,2,Joined,INFRA
7766,10089,3403775,No,35,30,E1,80.0,60.0,-11.11,No,No,Male,Direct,4,Chennai,34.0,1,Joined,ERS
7767,10090,3403806,No,2,60,E1,57.14,48.57,-5.45,No,No,Male,Direct,3,Chennai,34.0,7,Not Joined,AXON
7768,10091,3404011,Yes,49,60,E2,68.32,29.48,-23.08,No,No,Male,Employee Referral,7,Chennai,34.0,1,Joined,ERS
